stable_id	path	real_path	type	bytes	lines	sha256	owning_repository	ownership	classification	consumer	discovery_mechanism	scope	current_activation	content_summary	unique_information	duplication	apparent_age	verification	risks_count_only	decision	destination_or_archive	validation	commit	review_date
AI-8c2119aae871	/home/jack/github/agent-state-backup/data/claude/skills/windows-env	/home/jack/github/agent-skills/skills/windows-env	symlink-surface	0	0	994fe7bb24cef487dca8f21659d20e088c49bdedc062e5e8590b53a559e8e1eb	/home/jack/github/agent-skills	first-party	backup/archive	none	none unless explicitly opened/entered	contained location	inactive-by-location	symlink-surface	not assessed; non-authoritative copy	group by sha256=994fe7bb24ce	mtime=2026-04-13	complete-byte read; metadata/hash; activation requires discovery evidence	symlink	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-0777ae49aa0f	/home/jack/github/agent-state-backup/data/claude/skills/youtube-transcript	/home/jack/github/agent-skills/skills/youtube-transcript	symlink-surface	0	0	0324c027efe8ea73708f41e1e368ce7d04343f2898d6a706173ec32961583b3b	/home/jack/github/agent-skills	first-party	backup/archive	none	none unless explicitly opened/entered	contained location	inactive-by-location	symlink-surface	not assessed; non-authoritative copy	group by sha256=0324c027efe8	mtime=2026-04-13	complete-byte read; metadata/hash; activation requires discovery evidence	symlink	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-b0bdc903e81a	/home/jack/github/agent-state-backup/data/codex/AGENTS.md	/home/jack/github/agent-state-backup/data/codex/AGENTS.md	startup	597	13	ba7da5287236d35b74c93c254d4f216c6983adf94934c89a0345e6f8f450dbdb	/home/jack/github/agent-state-backup	first-party	backup/archive	none	none unless explicitly opened/entered	contained location	inactive-by-location	startup; sections: Codex Agent Behaviour Notes, Screenshot intent mapping (WSL2/Windows)	not assessed; non-authoritative copy	group by sha256=ba7da5287236	mtime=2026-03-04	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-3381eb12aa55	/home/jack/github/agent-state-backup/data/codex/skills/.system/skill-creator/SKILL.md	/home/jack/github/agent-state-backup/data/codex/skills/.system/skill-creator/SKILL.md	skill	18664	368	a17383bfb1448637ac1f757ad891ddb9676fa30b0eff620200f0e1cbc0cc0d50	/home/jack/github/agent-state-backup	first-party	backup/archive	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (skill-creator)	not assessed; non-authoritative copy	group by sha256=a17383bfb144	mtime=2026-03-05	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-27fb410ca6be	/home/jack/github/agent-state-backup/data/codex/skills/.system/skill-installer/SKILL.md	/home/jack/github/agent-state-backup/data/codex/skills/.system/skill-installer/SKILL.md	skill	3366	58	09df0ea7921f63d51befae9fc8f71daece5ef49d7b96e35fff8b18d15d6afda7	/home/jack/github/agent-state-backup	first-party	backup/archive	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (skill-installer)	not assessed; non-authoritative copy	group by sha256=09df0ea7921f	mtime=2026-03-05	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-50fe984ae567	/home/jack/github/agent-state-backup/data/codex/skills/.system/slides/SKILL.md	/home/jack/github/agent-state-backup/data/codex/skills/.system/slides/SKILL.md	skill	7902	137	c7ef3b060d32e5926124c8eb5bcd77e88c4c334969594e728a7292c2bf56f424	/home/jack/github/agent-state-backup	first-party	backup/archive	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (slides)	not assessed; non-authoritative copy	group by sha256=c7ef3b060d32	mtime=2026-03-05	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-9b6d7f50b241	/home/jack/github/agent-state-backup/data/codex/skills/.system/spreadsheets/SKILL.md	/home/jack/github/agent-state-backup/data/codex/skills/.system/spreadsheets/SKILL.md	skill	3674	67	029a7911459f22fb74af7950078404518b945e7c86017d1a7de243e578585066	/home/jack/github/agent-state-backup	first-party	backup/archive	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (spreadsheets)	not assessed; non-authoritative copy	group by sha256=029a7911459f	mtime=2026-03-05	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-7a21fb0cdef0	/home/jack/github/agent-state-backup/data/codex/skills/android-adb	/home/jack/github/agent-skills/skills/android-adb	symlink-surface	0	0	3807f4fda0eef73df23c8356b9363e2f2f42cb7c625219672d1f1a5f51d9fb27	/home/jack/github/agent-skills	first-party	backup/archive	none	none unless explicitly opened/entered	contained location	inactive-by-location	symlink-surface	not assessed; non-authoritative copy	group by sha256=3807f4fda0ee	mtime=2026-04-13	complete-byte read; metadata/hash; activation requires discovery evidence	symlink	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-581b9f5b938c	/home/jack/github/agent-state-backup/data/codex/skills/balls-mode	/home/jack/github/agent-skills/skills/balls-mode	symlink-surface	0	0	eb23456734996a9bcc75a01fc46c873895942a0d86a6dfdfa12dd84fe1c0e4da	/home/jack/github/agent-skills	first-party	backup/archive	none	none unless explicitly opened/entered	contained location	inactive-by-location	symlink-surface	not assessed; non-authoritative copy	group by sha256=eb2345673499	mtime=2026-04-13	complete-byte read; metadata/hash; activation requires discovery evidence	symlink	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-57103b75e45c	/home/jack/github/agent-state-backup/data/codex/skills/brave-search	/home/jack/github/agent-skills/skills/brave-search	symlink-surface	0	0	46d1e8ca67735f47a4ce35c6f59aafa45da57363dce7d57fb26825591249e3ff	/home/jack/github/agent-skills	first-party	backup/archive	none	none unless explicitly opened/entered	contained location	inactive-by-location	symlink-surface	not assessed; non-authoritative copy	group by sha256=46d1e8ca6773	mtime=2026-04-13	complete-byte read; metadata/hash; activation requires discovery evidence	symlink	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-b4063a57e0d2	/home/jack/github/agent-state-backup/data/codex/skills/browser-tools	/home/jack/github/agent-skills/skills/browser-tools	symlink-surface	0	0	85f64143073adc5fe1913254b7a62b2ac1e952ec625783778a1b85d28e2fabe3	/home/jack/github/agent-skills	first-party	backup/archive	none	none unless explicitly opened/entered	contained location	inactive-by-location	symlink-surface	not assessed; non-authoritative copy	group by sha256=85f64143073a	mtime=2026-04-13	complete-byte read; metadata/hash; activation requires discovery evidence	symlink	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-3d0897240195	/home/jack/github/agent-state-backup/data/codex/skills/code-overhaul	/home/jack/github/agent-skills/skills/code-overhaul	symlink-surface	0	0	829f150c5b649984b2be30244cfd4b3ab25e957c81c6834d557d56cb5e5a3afc	/home/jack/github/agent-skills	first-party	backup/archive	none	none unless explicitly opened/entered	contained location	inactive-by-location	symlink-surface	not assessed; non-authoritative copy	group by sha256=829f150c5b64	mtime=2026-04-13	complete-byte read; metadata/hash; activation requires discovery evidence	symlink	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-b1d7d3e31697	/home/jack/github/agent-state-backup/data/codex/skills/code-truth	/home/jack/github/agent-skills/skills/code-truth	symlink-surface	0	0	3452c15e0f79132741bccc60fea29662f85170a75a39692e7947a71b644ddfc4	/home/jack/github/agent-skills	first-party	backup/archive	none	none unless explicitly opened/entered	contained location	inactive-by-location	symlink-surface	not assessed; non-authoritative copy	group by sha256=3452c15e0f79	mtime=2026-04-13	complete-byte read; metadata/hash; activation requires discovery evidence	symlink	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-38072903e068	/home/jack/github/agent-state-backup/data/codex/skills/docs-rationalisation	/home/jack/github/agent-skills/skills/docs-rationalisation	symlink-surface	0	0	8bbaba13e969eb7298502a9c04b7d104fc24dbb48d0e9a14f90e736cb9b2c290	/home/jack/github/agent-skills	first-party	backup/archive	none	none unless explicitly opened/entered	contained location	inactive-by-location	symlink-surface	not assessed; non-authoritative copy	group by sha256=8bbaba13e969	mtime=2026-04-13	complete-byte read; metadata/hash; activation requires discovery evidence	symlink	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-4f053ca86fef	/home/jack/github/agent-state-backup/data/codex/skills/github-api	/home/jack/github/agent-skills/skills/github-api	symlink-surface	0	0	5f7cd1cfea1d36e7590fb6b52baf63304567f7c003733dca60701d5f1d891b6d	/home/jack/github/agent-skills	first-party	backup/archive	none	none unless explicitly opened/entered	contained location	inactive-by-location	symlink-surface	not assessed; non-authoritative copy	group by sha256=5f7cd1cfea1d	mtime=2026-04-13	complete-byte read; metadata/hash; activation requires discovery evidence	symlink	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-e5b0666638b2	/home/jack/github/agent-state-backup/data/codex/skills/human-docs	/home/jack/github/agent-skills/skills/human-docs	symlink-surface	0	0	9cc851e9608084ad923413072ebe0b8f1c3611925f3eacc83be720e2202ba7dd	/home/jack/github/agent-skills	first-party	backup/archive	none	none unless explicitly opened/entered	contained location	inactive-by-location	symlink-surface	not assessed; non-authoritative copy	group by sha256=9cc851e96080	mtime=2026-04-13	complete-byte read; metadata/hash; activation requires discovery evidence	symlink	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-b436c35d4bfb	/home/jack/github/agent-state-backup/data/codex/skills/lat-adoption	/home/jack/github/agent-skills/skills/lat-adoption	symlink-surface	0	0	9aa673fc8ce4c4e837cab8d0b98470e4b5dd3541af8800bb49d4cf9679c176e1	/home/jack/github/agent-skills	first-party	backup/archive	none	none unless explicitly opened/entered	contained location	inactive-by-location	symlink-surface	not assessed; non-authoritative copy	group by sha256=9aa673fc8ce4	mtime=2026-04-13	complete-byte read; metadata/hash; activation requires discovery evidence	symlink	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-1e01e41c9357	/home/jack/github/agent-state-backup/data/codex/skills/llm-docs	/home/jack/github/agent-skills/skills/llm-docs	symlink-surface	0	0	a6fa8737afbea954920b47535edc03ebef670ef22fdf36ea5ea3be6abc4bb36b	/home/jack/github/agent-skills	first-party	backup/archive	none	none unless explicitly opened/entered	contained location	inactive-by-location	symlink-surface	not assessed; non-authoritative copy	group by sha256=a6fa8737afbe	mtime=2026-04-13	complete-byte read; metadata/hash; activation requires discovery evidence	symlink	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
